filename,description
catview_open_tuna_can_0755.jpg,"open can of tuna on counter visible from low angle, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_toy_mouse_moving_0756.jpg,"small toy mouse on string moving across floor, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_fireworks_outside_0757.jpg,"bright explosion of light in sky (distant), visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_carpet_rip_0758.jpg,"loose rug or carpet flap that moves when stepped, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_new_box_0759.jpg,"fresh cardboard box placed on floor, open, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_toy_mouse_moving_0760.jpg,"small toy mouse on string moving across floor, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_power_cord_0761.jpg,"power cord trailing across floor, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_trash_bag_0762.jpg,"plastic trash bag partially open on floor, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_mirror_0763.jpg,"reflective surface showing distorted shapes, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_window_blind_0764.jpg,"window blind partially open, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_cucumber_0765.jpg,"long green cucumber lying on kitchen floor behind food bowl, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_person_bending_with_food_0766.jpg,"human bending down holding a bowl of wet cat food, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_mirror_self_0767.jpg,"cat's reflection in low mirror, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_water_splash_0768.jpg,"water spilled on floor or running sink, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_empty_food_bowl_0769.jpg,"empty metal food bowl on kitchen floor, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_cat_carrier_0770.jpg,"cat carrier placed near door, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_water_splash_0771.jpg,"water spilled on floor or running sink, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_tv_screen_0772.jpg,"TV screen with moving bright images, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_tv_screen_0773.jpg,"TV screen with moving bright images, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_person_bending_with_food_0774.jpg,"human bending down holding a bowl of wet cat food, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_closed_window_blind_0775.jpg,"window blind lowered with slats, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_tuna_can_0776.jpg,"open can of tuna on counter visible from low angle, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_visitor_arrival_0777.jpg,"a stranger entering through door, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_trash_bag_0778.jpg,"plastic trash bag partially open on floor, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_dog_nearby_0779.jpg,"large dog standing a few feet away, seen from low angle, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_visitor_arrival_0780.jpg,"a stranger entering through door, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_plant_swiveled_0781.jpg,"tall houseplant moved or knocked, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_trash_bag_0782.jpg,"plastic trash bag partially open on floor, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_trash_bag_0783.jpg,"plastic trash bag partially open on floor, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_oven_timer_0784.jpg,"kitchen oven timer lighted or person at oven, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_0785.jpg,"vacuum cleaner turned on and approaching across floor, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_human_sleeping_0786.jpg,"human sleeping on couch or bed nearby, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_curtain_moving_0787.jpg,"curtain blowing slightly in wind near low window, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_closed_window_blind_0788.jpg,"window blind lowered with slats, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_mirror_0789.jpg,"reflective surface showing distorted shapes, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_trash_bag_0790.jpg,"plastic trash bag partially open on floor, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_curtain_moving_0791.jpg,"curtain blowing slightly in wind near low window, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_cucumber_0792.jpg,"long green cucumber lying on kitchen floor behind food bowl, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_laser_dot_0793.jpg,"small red laser dot on hardwood floor, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_new_box_0794.jpg,"fresh cardboard box placed on floor, open, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_toy_mouse_moving_0795.jpg,"small toy mouse on string moving across floor, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_new_box_0796.jpg,"fresh cardboard box placed on floor, open, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_mirror_0797.jpg,"reflective surface showing distorted shapes, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_plant_swiveled_0798.jpg,"tall houseplant moved or knocked, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_blower_noise_0799.jpg,"leaf blower or loud machinery visible through window, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_toy_mouse_moving_0800.jpg,"small toy mouse on string moving across floor, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_mirror_self_0801.jpg,"cat's reflection in low mirror, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_visitor_arrival_0802.jpg,"a stranger entering through door, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_closed_window_blind_0803.jpg,"window blind lowered with slats, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_tuna_can_0804.jpg,"open can of tuna on counter visible from low angle, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_person_bending_with_food_0805.jpg,"human bending down holding a bowl of wet cat food, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_door_open_0806.jpg,"open interior door leading to hallway, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_closed_window_blind_0807.jpg,"window blind lowered with slats, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_another_cat_staring_0808.jpg,"another cat sitting and staring across the room, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_bird_window_0809.jpg,"small bird on a branch outside a window, seen from inside, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_string_toy_0810.jpg,"string or yarn tangled on the floor, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_broom_0811.jpg,"broom or mop leaning against wall, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_fan_on_0812.jpg,"floor fan turned on facing the area, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_carpet_rip_0813.jpg,"loose rug or carpet flap that moves when stepped, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_empty_food_bowl_0814.jpg,"empty metal food bowl on kitchen floor, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_water_splash_0815.jpg,"water spilled on floor or running sink, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_fan_on_0816.jpg,"floor fan turned on facing the area, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_fridge_0817.jpg,"fridge door open with light inside, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_bird_window_0818.jpg,"small bird on a branch outside a window, seen from inside, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_another_cat_staring_0819.jpg,"another cat sitting and staring across the room, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_oven_timer_0820.jpg,"kitchen oven timer lighted or person at oven, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_cucumber_0821.jpg,"long green cucumber lying on kitchen floor behind food bowl, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_ceiling_fan_shadow_0822.jpg,"shadow of a ceiling fan moving on floor/wall, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_person_reaching_hand_0823.jpg,"human hand reaching towards the camera from above, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_tv_screen_0824.jpg,"TV screen with moving bright images, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_oven_timer_0825.jpg,"kitchen oven timer lighted or person at oven, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_curtain_moving_0826.jpg,"curtain blowing slightly in wind near low window, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_person_reaching_hand_0827.jpg,"human hand reaching towards the camera from above, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_hands_washing_0828.jpg,"human hands washing dishes, low view, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_human_sleeping_0829.jpg,"human sleeping on couch or bed nearby, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_tuna_can_0830.jpg,"open can of tuna on counter visible from low angle, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_toy_mouse_moving_0831.jpg,"small toy mouse on string moving across floor, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_broom_0832.jpg,"broom or mop leaning against wall, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_window_open_0833.jpg,"window slightly open with breeze, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_curtain_moving_0834.jpg,"curtain blowing slightly in wind near low window, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_robot_vacuum_0835.jpg,"robotic vacuum (Roomba-style) moving across floor, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_broom_0836.jpg,"broom or mop leaning against wall, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_toy_mouse_moving_0837.jpg,"small toy mouse on string moving across floor, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_person_bending_with_food_0838.jpg,"human bending down holding a bowl of wet cat food, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_curtain_moving_0839.jpg,"curtain blowing slightly in wind near low window, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_closed_window_blind_0840.jpg,"window blind lowered with slats, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_squeaky_toy_0841.jpg,"toy making a squeaky sound when moved, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_window_open_0842.jpg,"window slightly open with breeze, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_curtain_moving_0843.jpg,"curtain blowing slightly in wind near low window, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_another_cat_staring_0844.jpg,"another cat sitting and staring across the room, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_human_sleeping_0845.jpg,"human sleeping on couch or bed nearby, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_new_box_0846.jpg,"fresh cardboard box placed on floor, open, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_shoes_in_corner_0847.jpg,"pair of shoes left near wall, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_mirror_self_0848.jpg,"cat's reflection in low mirror, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_cucumber_0849.jpg,"long green cucumber lying on kitchen floor behind food bowl, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_rain_on_window_0850.jpg,"raindrops visible on windowpane, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_tuna_can_0851.jpg,"open can of tuna on counter visible from low angle, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_power_cord_0852.jpg,"power cord trailing across floor, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_squeaky_toy_0853.jpg,"toy making a squeaky sound when moved, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_rain_on_window_0854.jpg,"raindrops visible on windowpane, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_squeaky_toy_0855.jpg,"toy making a squeaky sound when moved, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_0856.jpg,"vacuum cleaner turned on and approaching across floor, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_curtain_moving_0857.jpg,"curtain blowing slightly in wind near low window, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_another_cat_staring_0858.jpg,"another cat sitting and staring across the room, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_baby_crying_0859.jpg,"baby making loud crying sounds in another room (visual of carry), very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_treat_bag_shake_0860.jpg,"human shaking a bag of cat treats, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_attachment_0861.jpg,"vacuum attachment left on floor, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_cat_tree_sunspot_0862.jpg,"sunlit patch on a cat tree or carpet, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_bird_window_0863.jpg,"small bird on a branch outside a window, seen from inside, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_attachment_0864.jpg,"vacuum attachment left on floor, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_blower_noise_0865.jpg,"leaf blower or loud machinery visible through window, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_human_sleeping_0866.jpg,"human sleeping on couch or bed nearby, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_cucumber_0867.jpg,"long green cucumber lying on kitchen floor behind food bowl, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_fan_on_0868.jpg,"floor fan turned on facing the area, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_blower_noise_0869.jpg,"leaf blower or loud machinery visible through window, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_laser_dot_0870.jpg,"small red laser dot on hardwood floor, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_mirror_self_0871.jpg,"cat's reflection in low mirror, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_fireworks_outside_0872.jpg,"bright explosion of light in sky (distant), sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_baby_crying_0873.jpg,"baby making loud crying sounds in another room (visual of carry), a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_fridge_0874.jpg,"fridge door open with light inside, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_carpet_rip_0875.jpg,"loose rug or carpet flap that moves when stepped, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_window_open_0876.jpg,"window slightly open with breeze, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_trash_bag_0877.jpg,"plastic trash bag partially open on floor, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_kid_running_0878.jpg,"small child running through room, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_robot_vacuum_0879.jpg,"robotic vacuum (Roomba-style) moving across floor, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_laser_dot_0880.jpg,"small red laser dot on hardwood floor, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_human_sleeping_0881.jpg,"human sleeping on couch or bed nearby, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_phone_buzz_0882.jpg,"phone on table buzzing, screen lit, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_trash_bag_0883.jpg,"plastic trash bag partially open on floor, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_ceiling_fan_shadow_0884.jpg,"shadow of a ceiling fan moving on floor/wall, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_window_open_0885.jpg,"window slightly open with breeze, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_bird_window_0886.jpg,"small bird on a branch outside a window, seen from inside, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_mirror_0887.jpg,"reflective surface showing distorted shapes, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_blower_noise_0888.jpg,"leaf blower or loud machinery visible through window, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_human_sleeping_0889.jpg,"human sleeping on couch or bed nearby, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_laser_dot_0890.jpg,"small red laser dot on hardwood floor, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_window_open_0891.jpg,"window slightly open with breeze, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_empty_food_bowl_0892.jpg,"empty metal food bowl on kitchen floor, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_cat_tree_sunspot_0893.jpg,"sunlit patch on a cat tree or carpet, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_laser_dot_0894.jpg,"small red laser dot on hardwood floor, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_fireworks_outside_0895.jpg,"bright explosion of light in sky (distant), visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_cucumber_0896.jpg,"long green cucumber lying on kitchen floor behind food bowl, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_fridge_0897.jpg,"fridge door open with light inside, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_0898.jpg,"vacuum cleaner turned on and approaching across floor, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_dog_nearby_0899.jpg,"large dog standing a few feet away, seen from low angle, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_rain_on_window_0900.jpg,"raindrops visible on windowpane, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_bird_window_0901.jpg,"small bird on a branch outside a window, seen from inside, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_fan_on_0902.jpg,"floor fan turned on facing the area, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_fireworks_outside_0903.jpg,"bright explosion of light in sky (distant), sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_water_splash_0904.jpg,"water spilled on floor or running sink, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_squeaky_toy_0905.jpg,"toy making a squeaky sound when moved, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_squeaky_toy_0906.jpg,"toy making a squeaky sound when moved, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_door_closed_0907.jpg,"closed interior door with light under the gap, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_carpet_rip_0908.jpg,"loose rug or carpet flap that moves when stepped, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_oven_timer_0909.jpg,"kitchen oven timer lighted or person at oven, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_closed_window_blind_0910.jpg,"window blind lowered with slats, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_mirror_0911.jpg,"reflective surface showing distorted shapes, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_ceiling_fan_shadow_0912.jpg,"shadow of a ceiling fan moving on floor/wall, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_window_blind_0913.jpg,"window blind partially open, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_treat_bag_shake_0914.jpg,"human shaking a bag of cat treats, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_water_splash_0915.jpg,"water spilled on floor or running sink, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_robot_vacuum_0916.jpg,"robotic vacuum (Roomba-style) moving across floor, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_toy_mouse_moving_0917.jpg,"small toy mouse on string moving across floor, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_mirror_self_0918.jpg,"cat's reflection in low mirror, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_cat_carrier_0919.jpg,"cat carrier placed near door, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_toy_mouse_moving_0920.jpg,"small toy mouse on string moving across floor, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_curtain_moving_0921.jpg,"curtain blowing slightly in wind near low window, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_broom_0922.jpg,"broom or mop leaning against wall, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_laser_dot_0923.jpg,"small red laser dot on hardwood floor, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_treat_bag_shake_0924.jpg,"human shaking a bag of cat treats, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_another_cat_staring_0925.jpg,"another cat sitting and staring across the room, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_cat_carrier_0926.jpg,"cat carrier placed near door, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_hands_washing_0927.jpg,"human hands washing dishes, low view, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_another_cat_staring_0928.jpg,"another cat sitting and staring across the room, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_mirror_self_0929.jpg,"cat's reflection in low mirror, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_string_toy_0930.jpg,"string or yarn tangled on the floor, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_oven_timer_0931.jpg,"kitchen oven timer lighted or person at oven, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_bird_window_0932.jpg,"small bird on a branch outside a window, seen from inside, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_fridge_0933.jpg,"fridge door open with light inside, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_oven_timer_0934.jpg,"kitchen oven timer lighted or person at oven, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_door_closed_0935.jpg,"closed interior door with light under the gap, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_mirror_self_0936.jpg,"cat's reflection in low mirror, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_window_blind_0937.jpg,"window blind partially open, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_kid_running_0938.jpg,"small child running through room, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_robot_vacuum_0939.jpg,"robotic vacuum (Roomba-style) moving across floor, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_water_splash_0940.jpg,"water spilled on floor or running sink, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_window_open_0941.jpg,"window slightly open with breeze, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_another_cat_staring_0942.jpg,"another cat sitting and staring across the room, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_broom_0943.jpg,"broom or mop leaning against wall, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_fridge_0944.jpg,"fridge door open with light inside, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_tuna_can_0945.jpg,"open can of tuna on counter visible from low angle, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_oven_timer_0946.jpg,"kitchen oven timer lighted or person at oven, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_another_cat_staring_0947.jpg,"another cat sitting and staring across the room, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_fan_on_0948.jpg,"floor fan turned on facing the area, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_human_sleeping_0949.jpg,"human sleeping on couch or bed nearby, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_cucumber_0950.jpg,"long green cucumber lying on kitchen floor behind food bowl, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_oven_timer_0951.jpg,"kitchen oven timer lighted or person at oven, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_person_bending_with_food_0952.jpg,"human bending down holding a bowl of wet cat food, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_mirror_0953.jpg,"reflective surface showing distorted shapes, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_mirror_self_0954.jpg,"cat's reflection in low mirror, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_plant_swiveled_0955.jpg,"tall houseplant moved or knocked, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_0956.jpg,"vacuum cleaner turned on and approaching across floor, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_window_open_0957.jpg,"window slightly open with breeze, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_bicycle_passing_0958.jpg,"bicycle passing by outside near window, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_human_sleeping_0959.jpg,"human sleeping on couch or bed nearby, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_new_box_0960.jpg,"fresh cardboard box placed on floor, open, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_new_box_0961.jpg,"fresh cardboard box placed on floor, open, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_toy_mouse_moving_0962.jpg,"small toy mouse on string moving across floor, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_tuna_can_0963.jpg,"open can of tuna on counter visible from low angle, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
